,time,open,high,low,close,volume,EMA8,EMA155,UpperBand,LowerBand,Trend,Velocity,Acceleration,wpr,wpr_lf,H,L,H_idx,L_idx,dir,last_H,last_L,H_wpr,L_wpr,BOS,H_raw,L_raw,H_tf,L_tf,H_idx_tf,L_idx_tf,dir_tf,last_H_tf,last_L_tf,low_since_H,high_since_L,swing_tf,swing_H_tf,swing_L_tf,ST_Long,ST_Short,KO_Long,KO_Short,Risk_Long,Risk_Short,Risk_Long_Adm,Risk_Short_Adm,signal,run-up,draw-down
13063,20260326  08:03:00,22945.0,22968.0,22913.0,22919.0,-1,22949.235061484746,23013.030966146885,23139.07930049932,22886.98263179445,-26.594672064391617,0.0011959630744257578,0.0023751671185877773,-78.26086956521739,-49.189189189189186,,,13062.0,13060.0,-1.0,22973.0,22941.0,-60.46511627906977,-50.76923076923077,DOWN,,,,,12859.0,12811.0,1,23205.0,23011.0,22894.0,23205.0,194.0,,,22991.6,23205.0,-72.59999999999854,286.0,-0.31676774728390655,1.2478729438457177,True,False,SHORT,49.0,46.0
13091,20260326  09:27:00,22899.0,22907.0,22853.0,22859.0,-1,22901.372690699598,22983.620731332197,23105.42735419074,22861.814108473656,-28.667989956002298,0.0059143443224964586,0.0025649410144175724,-95.2755905511811,-57.2972972972973,22907.0,,13091.0,13088.0,-1.0,22907.0,22877.0,-95.2755905511811,-60.74766355140187,DOWN,,,,,12859.0,12811.0,1,23205.0,23011.0,22853.0,23205.0,194.0,,,22991.6,23205.0,-132.59999999999854,346.0,-0.580077868673164,1.5136270178048032,True,False,SHORT,48.0,101.0
13150,20260326  12:24:00,22853.0,22856.0,22816.0,22818.0,-1,22851.81777158196,22909.6272890401,23046.60997610685,22772.644601973352,-33.58719222545012,-0.0020663606909268337,0.002005699647647687,-60.78431372549019,-62.83783783783784,,,13148.0,13147.0,-1.0,22872.0,22844.0,-41.830065359477125,-35.947712418300654,DOWN,,,,,13132.0,13115.0,1,22911.0,22758.0,22816.0,22911.0,153.0,,,22742.7,22911.0,75.29999999999927,93.0,0.33000262950302073,0.407572968708914,True,False,SHORT,38.0,79.0
13219,20260326  15:51:00,22911.0,22919.0,22875.0,22878.0,-1,22921.051681594745,22882.372209403737,22992.71017822908,22772.034240578392,-17.089001782118473,-0.01917350636954324,0.004038210866834986,-54.91803278688525,-67.16417910447761,,,13218.0,13216.0,-1.0,22929.0,22890.0,-41.39344262295082,-44.26229508196721,DOWN,,,,,13215.0,13162.0,1,23012.0,22739.0,22875.0,23012.0,273.0,,,22711.7,23012.0,166.29999999999927,134.0,0.7268992044759125,0.5857155345747006,True,False,SHORT,41.0,128.0
13303,20260326  20:03:00,22787.0,22788.0,22770.0,22772.0,-1,22791.295270589624,22833.713769189744,22941.51516146057,22725.912376918917,-19.42418359408399,0.0006780316656140893,0.002504996945354772,-77.08333333333333,-93.93382352941177,,,13302.0,13300.0,-1.0,22806.0,22783.0,-61.458333333333336,-53.125,DOWN,,,,,13215.0,13162.0,1,23012.0,22739.0,22750.0,23012.0,273.0,,,22711.7,23012.0,60.29999999999927,240.0,0.26479887581239797,1.0539258738802038,True,False,SHORT,264.0,74.0
13354,20260327  01:45:00,22777.0,22777.0,22761.0,22765.0,-1,22788.592353395863,22817.048610559497,22943.87704498981,22690.220176129184,-13.995994789990235,0.004058189543980249,0.0027659666956604094,-82.82051282051282,-88.54700854700855,,,13353.0,13351.0,-1.0,22791.0,22775.0,-79.74358974358974,-79.23076923076923,DOWN,,,,,13326.0,13323.0,1,23088.0,22698.0,22761.0,23088.0,390.0,,,22659.0,23088.0,106.0,323.0,0.46562705908192403,1.4188447177685044,True,False,SHORT,102.0,5.0
13477,20260327  07:54:00,22861.0,22873.0,22856.0,22860.0,-1,22885.20076132782,22880.741114451695,22981.319250740937,22780.162978162454,12.021768301119016,-0.0199051729384226,-0.003067665068028448,-96.49122807017544,-72.3076923076923,22873.0,,13477.0,13471.0,-1.0,22873.0,22903.0,-96.49122807017544,-92.6470588235294,DOWN,,,,,13326.0,13323.0,1,23088.0,22698.0,22760.0,23088.0,390.0,,,22659.0,23088.0,201.0,228.0,0.8792650918635171,0.9973753280839894,True,False,SHORT,18.0,463.0
13658,20260327  16:57:00,22516.0,22520.0,22497.0,22504.0,-1,22535.41586408527,22557.41308173643,22656.076284745366,22458.749878727496,-40.40741333816575,-0.00850613844974779,0.0022130031368574575,-54.83870967741935,-86.75742574257426,,,13656.0,13653.0,-1.0,22574.0,22531.0,-36.02150537634409,-33.87096774193548,DOWN,,,,,13651.0,13559.0,1,22606.0,22397.0,22497.0,22606.0,209.0,,,22376.1,22606.0,127.90000000000146,102.0,0.5683434056167858,0.45325275506576607,True,False,SHORT,42.0,378.0
14100,20260330  19:12:00,22714.0,22722.0,22703.0,22706.0,-1,22723.43349530639,22620.659968642347,22821.23392732714,22420.086009957555,44.85995363519547,-0.00125555118211434,-0.0011059296910825955,-64.11764705882354,-39.70893970893971,,,14098.0,14097.0,-1.0,22742.0,22713.0,-46.470588235294116,-52.94117647058823,DOWN,,,,,14073.0,13774.0,1,22815.0,22126.0,22703.0,22815.0,689.0,,,22057.1,22815.0,648.9000000000015,109.0,2.8578349334977604,0.48004932616929447,True,False,SHORT,16.0,180.0
14224,20260331  05:33:00,22817.0,22836.0,22808.0,22813.0,-1,22832.599210478424,22728.282883860044,22950.64816026215,22505.917607457937,41.60288921791679,-0.0007273689572874342,-0.0007615184494053938,-95.41284403669725,-18.601895734597157,22836.0,,14224.0,14221.0,-1.0,22836.0,22821.0,-95.41284403669725,-77.98165137614679,DOWN,,,,,14186.0,14160.0,1,22917.0,22478.0,22808.0,22917.0,439.0,,,22434.1,22917.0,378.90000000000146,104.0,1.660895103668967,0.45588041905930826,True,False,SHORT,23.0,120.0
14296,20260331  09:09:00,22745.0,22747.0,22713.0,22716.0,-1,22762.085330496466,22768.105222110276,22973.93441391675,22562.2760303038,26.494392047118122,-0.01806398362844657,-0.00394532324622267,-89.73214285714286,-25.410872313527182,,,14295.0,14293.0,-1.0,22787.0,22727.0,-76.78571428571429,-68.30357142857143,DOWN,,,,,14186.0,14160.0,1,22917.0,22478.0,22693.0,22917.0,439.0,,,22434.1,22917.0,281.90000000000146,201.0,1.2409755238598408,0.8848388800845218,True,False,SHORT,85.0,45.0
14364,20260331  12:33:00,22892.0,22892.0,22867.0,22873.0,-1,22902.869326087308,22839.443486073935,22969.40750916255,22709.47946298532,31.862514005388032,-0.004188710141784144,-0.002355163786781759,-74.80314960629921,-11.282660332541568,,,14363.0,14360.0,-1.0,22918.0,22886.0,-59.84251968503937,-46.45669291338583,DOWN,,,,,14314.0,14299.0,1,22960.0,22671.0,22841.0,22968.0,289.0,,,22642.1,22968.8,230.90000000000146,95.79999999999927,1.0094871682770143,0.4188344336116787,True,False,SHORT,177.0,69.0
14446,20260331  16:39:00,22932.0,22950.0,22920.0,22922.0,-1,22953.76123058573,22908.64146171886,23038.73913280241,22778.54379063531,29.042327227793987,-0.0066504040299891,-0.0028311834489086907,-80.83333333333333,-13.852813852813853,,,14444.0,14440.0,-1.0,23000.0,22929.0,-50.0,-47.5,DOWN,,,,,14376.0,14368.0,1,23050.0,22804.0,22868.0,23050.0,246.0,,,22779.4,23050.0,142.59999999999854,128.0,0.6221097635459321,0.5584154960300148,True,False,SHORT,28.0,83.0
14462,20260331  17:27:00,22877.0,22881.0,22815.0,22817.0,-1,22884.506273187202,22904.77224963365,22981.44246149113,22828.10203777617,22.17371373840886,-0.02291010253257093,-0.006907294065042178,-99.01960784313725,-25.216450216450216,,,14461.0,14460.0,-1.0,22916.0,22871.0,-78.88888888888889,-68.88888888888889,DOWN,,,,,14376.0,14368.0,1,23050.0,22804.0,22815.0,23050.0,246.0,,,22779.4,23050.0,37.599999999998545,233.0,0.1647894114037715,1.0211684270500065,True,False,SHORT,85.0,38.0
14609,20260401  04:57:00,23215.0,23215.0,23201.0,23202.0,-1,23210.066029055328,23133.20375696304,23410.901932782675,22855.505581143407,49.52460309894792,-0.004783730759579407,-0.0004011958055424973,-91.13924050632912,-7.205452775073028,23215.0,,14609.0,14607.0,-1.0,23215.0,23207.0,-91.13924050632912,-82.27848101265823,DOWN,,,,,14555.0,14463.0,1,23276.0,22779.0,23195.0,23276.0,497.0,,,22729.3,23276.0,472.7000000000007,74.0,2.037324368588918,0.31893802258425996,True,False,SHORT,22.0,8.0
14811,20260401  15:03:00,23394.0,23403.0,23369.0,23377.0,-1,23412.20265170611,23369.65195408482,23519.936951110423,23219.366957059217,36.74279961063144,-0.010081469671673957,-0.0013701052586049083,-96.58119658119658,-20.08888888888889,23403.0,,14811.0,14802.0,-1.0,23403.0,23408.0,-96.58119658119658,-47.84688995215311,DOWN,,,,,14804.0,14737.0,1,23603.0,23205.0,23369.0,23603.0,398.0,,,23165.2,23603.0,211.79999999999927,226.0,0.9060187363648,0.9667622021645207,True,False,SHORT,127.0,46.0
14907,20260401  19:51:00,23524.0,23529.0,23516.0,23520.0,-1,23530.92985004075,23462.468509936563,23599.267003183453,23325.670016689674,35.1848962413111,-0.003367814223606222,-0.0005919868075807523,-70.83333333333333,-7.377777777777778,23529.0,,14907.0,14902.0,-1.0,23529.0,23525.0,-70.83333333333333,-43.90243902439025,DOWN,,,,,14872.0,14826.0,1,23571.0,23331.0,23499.0,23571.0,240.0,,,23307.0,23571.0,213.0,51.0,0.9056122448979591,0.21683673469387754,True,False,SHORT,9.0,153.0
14972,20260402  03:15:00,23440.0,23445.0,23313.0,23314.0,-1,23431.190423305852,23462.008797783838,23569.139655987048,23354.877939580627,15.763729372385304,-0.03558551732791053,-0.013364799630970616,-99.58677685950413,-30.38906414300736,,,14970.0,14969.0,-1.0,23523.0,23355.0,-50.5,-81.0,DOWN,,,,,14950.0,14922.0,1,23555.0,23367.0,23313.0,23555.0,188.0,,,23348.2,23555.0,-34.20000000000073,241.0,-0.14669297417860824,1.033713648451574,True,False,SHORT,131.0,333.0
15138,20260402  11:33:00,23088.0,23091.0,23063.0,23065.0,-1,23095.055832250913,23136.12396813505,23231.263119634277,23040.98481663582,-33.31218381354043,-0.0048289782299953616,0.0021932553840870346,-98.30508474576271,-65.29126213592232,,,15135.0,15132.0,-1.0,23119.0,23072.0,-62.38532110091743,-82.56880733944953,DOWN,,,,,15107.0,15064.0,1,23181.0,22981.0,23063.0,23181.0,200.0,,,22961.0,23181.0,104.0,116.0,0.4508996314762628,0.5029265120312161,True,False,SHORT,31.0,217.0
15376,20260407  03:36:00,23436.0,23436.0,23389.0,23390.0,-1,23428.919336722764,23324.80589956247,23540.549793752223,23109.062005372718,48.206485319218935,-0.0023457137662346588,-0.0019388751677505967,-75.12953367875647,-28.211920529801326,,,15373.0,15372.0,-1.0,23441.0,23415.0,-49.22279792746114,-52.33160621761658,DOWN,,,,,15349.0,15190.0,1,23535.0,22848.0,23389.0,23535.0,687.0,,,22779.3,23535.0,610.7000000000007,145.0,2.6109448482257402,0.6199230440359128,True,False,SHORT,46.0,69.0
15442,20260407  06:54:00,23319.0,23323.0,23309.0,23311.0,-1,23327.669705500164,23336.163281273653,23426.001370517828,23246.32519202948,22.463490109221933,-0.017438845024584915,-0.0012526209682921716,-96.66666666666667,-38.675496688741724,,,15440.0,15439.0,-1.0,23335.0,23319.0,-82.0,-90.56603773584905,DOWN,,,,,15349.0,15190.0,1,23535.0,22848.0,23309.0,23535.0,687.0,,,22779.3,23535.0,531.7000000000007,224.0,2.2808974303976695,0.9609197374630002,True,False,SHORT,28.0,60.0
15574,20260407  13:30:00,23303.0,23310.0,23276.0,23281.0,-1,23319.76726961815,23395.721895969902,23596.71264363061,23194.731148309194,17.804716565773276,-0.03924720505770392,-0.0064072914519358315,-97.1608832807571,-42.64900662251656,,,15572.0,15567.0,-1.0,23361.0,23295.0,-73.50157728706624,-87.38170347003154,DOWN,,,,,15535.0,15478.0,1,23589.0,23251.0,23272.0,23589.0,338.0,,,23217.2,23589.0,63.79999999999927,308.0,0.2740432112022648,1.3229672264937073,True,False,SHORT,91.0,264.0
15870,20260408  08:27:00,24304.0,24305.0,24284.0,24287.0,-1,24309.52791207504,24042.65669256228,24805.702726451153,23279.610658673406,140.53538225999432,-0.0030446591345163233,-0.0005027537741562542,-61.42857142857143,-8.22704081632653,,,15869.0,15863.0,-1.0,24323.0,24300.0,-53.333333333333336,-48.57142857142857,DOWN,,,,,15861.0,15626.0,1,24416.0,23017.0,24282.0,24416.0,1399.0,,,22877.1,24416.0,1409.9000000000015,129.0,5.8051632560629205,0.5311483509696546,True,False,SHORT,48.0,28.0
15935,20260408  11:42:00,24140.0,24140.0,24072.0,24075.0,-1,24145.036971218524,24125.30954360128,24245.56605472712,24005.05303247544,79.05750432919824,-0.013077606360882447,-0.0020711690975151586,-97.77777777777777,-21.747448979591837,,,15933.0,15932.0,-1.0,24190.0,24133.0,-50.0,-52.86624203821656,DOWN,,,,,15861.0,15626.0,1,24416.0,23017.0,24072.0,24416.0,1399.0,,,22877.1,24416.0,1197.9000000000015,341.0,4.975700934579446,1.4164070612668742,True,False,SHORT,85.0,13.0
16089,20260408  19:24:00,24235.0,24238.0,24218.0,24221.0,-1,24244.574185355137,24237.16791803674,24348.052774082113,24126.283061991366,26.18905625511532,-0.013322873284982188,-0.0019066150607147166,-70.33898305084746,-13.938527519656898,,,16088.0,16086.0,-1.0,24255.0,24235.0,-58.47457627118644,-42.5531914893617,DOWN,,,,,15996.0,15936.0,1,24356.0,24062.0,24143.0,24356.0,294.0,,,24032.6,24356.0,188.40000000000146,135.0,0.7778374138144645,0.5573675735931629,True,False,SHORT,40.0,19.0
16158,20260409  03:00:00,24097.0,24111.0,24089.0,24090.0,-1,24112.531842781285,24194.053055204946,24309.394855057522,24078.71125535237,-2.1759707313704726,0.3773936621973422,-0.14141811924345943,-99.34640522875817,-23.302358827734096,24111.0,,16158.0,16153.0,-1.0,24111.0,24114.0,-99.34640522875817,-86.61971830985915,DOWN,,,,,15996.0,15936.0,1,24356.0,24062.0,24089.0,24356.0,294.0,,,24032.6,24356.0,57.400000000001455,266.0,0.23827314238273745,1.104192611041926,True,False,SHORT,21.0,42.0
16284,20260409  09:18:00,24078.0,24082.0,24045.0,24046.0,-1,24099.20380154492,24115.763619118545,24185.305074938125,24046.222163298964,-10.827759963392703,0.005639210401563527,0.011837370054245646,-99.31506849315069,-26.447462473195138,,,16278.0,16275.0,-1.0,24191.0,24075.0,-22.22222222222222,-68.88888888888889,DOWN,,,,,16278.0,16166.0,1,24191.0,24048.0,24045.0,24191.0,143.0,,,24033.7,24191.0,12.299999999999272,145.0,0.051151958745734305,0.6030108957830824,True,False,SHORT,36.0,122.0
16415,20260409  15:51:00,23913.0,23916.0,23886.0,23900.0,-1,23920.040926102534,23996.73791957603,24110.96589107709,23882.50994807497,-23.357825983778373,0.007839433514629393,0.0017808190919736,-90.47619047619048,-36.883488205861326,,,16412.0,16410.0,-1.0,23942.0,23907.0,-79.36507936507937,-96.03174603174604,DOWN,,,,,16391.0,16318.0,1,24033.0,23924.0,23886.0,24033.0,109.0,,,23913.1,24033.0,-13.099999999998545,133.0,-0.05481171548116546,0.5564853556485356,True,False,SHORT,34.0,48.0
16498,20260409  20:00:00,24095.0,24096.0,24062.0,24068.0,-1,24089.867836884587,24015.903165244355,24159.50860070734,23872.29772978137,3.1337698068939157,0.13982014332340575,-0.057243032493556695,-64.36781609195403,-27.884615384615383,24096.0,,16498.0,16495.0,-1.0,24096.0,24085.0,-64.36781609195403,-35.632183908045974,DOWN,,,,,16459.0,16439.0,1,24124.0,23852.0,24037.0,24124.0,272.0,,,23824.8,24124.0,243.20000000000073,56.0,1.0104703340535182,0.23267409007811202,True,False,SHORT,28.0,61.0
16580,20260410  04:15:00,24067.0,24070.0,24056.0,24059.0,-1,24073.499161644497,24044.86421475537,24174.51307208009,23915.215357430647,8.287186445370848,0.002028081589755531,-0.004593013213850293,-61.8421052631579,-63.297872340425535,,,16579.0,16576.0,-1.0,24081.0,24063.0,-51.31578947368421,-45.0,DOWN,,,,,16538.0,16509.0,1,24110.0,24007.0,24030.0,24110.0,103.0,,,23996.7,24110.0,62.29999999999927,51.0,0.258946755891763,0.21197888524045055,True,False,SHORT,21.0,11.0
16644,20260410  07:27:00,24087.0,24088.0,24071.0,24072.0,-1,24086.93002882057,24065.78471739185,24106.506619288073,24025.062815495625,9.618174319010949,-0.003911231268659506,-0.003217856512119572,-74.0,-60.99290780141844,,,16641.0,16640.0,-1.0,24095.0,24079.0,-30.0,-52.0,DOWN,,,,,16538.0,16509.0,1,24110.0,24007.0,24030.0,24110.0,103.0,,,23996.7,24110.0,75.29999999999927,38.0,0.3128115653040847,0.15785975407111996,True,False,SHORT,49.0,131.0
16793,20260410  14:54:00,24180.0,24187.0,24152.0,24157.0,-1,24176.442210382582,24106.414688255605,24240.04349151408,23972.78588499713,17.6380039448082,0.007613273067951179,-0.0027974709129224883,-75.22123893805309,-39.48412698412698,24187.0,,16793.0,16790.0,-1.0,24187.0,24168.0,-75.22123893805309,-54.86725663716814,DOWN,,,,,16785.0,16714.0,1,24242.0,23941.0,24152.0,24242.0,301.0,,,23910.9,24242.0,246.09999999999854,85.0,1.0187523285176079,0.3518648838845883,True,False,SHORT,30.0,266.0
17160,20260413  13:24:00,23741.0,23742.0,23716.0,23718.0,-1,23741.251405987325,23746.60909552258,23821.18354133979,23672.034649705372,-12.843996899003168,-0.007113293021198681,0.003945582550257025,-89.47368421052632,-81.61993769470405,,,17156.0,17155.0,-1.0,23757.0,23739.0,-55.69620253164557,-43.037974683544306,DOWN,,,,,17093.0,16937.0,1,23794.0,23600.0,23710.0,23794.0,194.0,,,23580.6,23794.0,137.40000000000146,76.0,0.5793068555527509,0.3204317396070495,True,False,SHORT,26.0,64.0
17369,20260414  04:00:00,24073.0,24074.0,24068.0,24070.0,-1,24078.896861555913,24016.174033980806,24174.121515551396,23858.226552410215,44.13239112819065,-0.006030573376875913,-0.0005664032781485884,-97.5609756097561,-26.79127725856698,,,17365.0,17363.0,-1.0,24091.0,24074.0,-66.66666666666667,-75.26881720430107,DOWN,,,,,17332.0,17173.0,1,24150.0,23654.0,24068.0,24150.0,496.0,,,23604.4,24150.0,465.59999999999854,80.0,1.9343581221437411,0.3323639385126714,True,False,SHORT,31.0,29.0
17539,20260414  12:30:00,24144.0,24145.0,24127.0,24129.0,-1,24143.99739203981,24119.40955746764,24218.224230525728,24020.59488440955,24.125487147607032,-0.008114042627587253,-0.0017849299807438561,-90.35087719298245,-17.601246105919003,,,17535.0,17533.0,-1.0,24163.0,24132.0,-66.66666666666667,-78.94736842105263,DOWN,,,,,17509.0,17440.0,1,24232.0,24041.0,24118.0,24232.0,191.0,,,24021.9,24232.0,107.09999999999854,103.0,0.443864229765007,0.42687222843880807,True,False,SHORT,98.0,19.0
17630,20260414  17:03:00,24227.0,24236.0,24206.0,24209.0,-1,24230.906269273666,24176.97684167354,24247.518579113163,24106.435104233915,23.493431938428756,-0.0018518761532838612,-0.0022101474588769295,-72.5,-8.695652173913043,24236.0,,17630.0,17626.0,-1.0,24236.0,24231.0,-72.5,-28.089887640449437,DOWN,,,,,17614.0,17543.0,1,24267.0,24110.0,24206.0,24267.0,157.0,,,24094.3,24267.0,114.70000000000073,58.0,0.4737907389813735,0.23958032136808627,True,False,SHORT,46.0,35.0
17686,20260414  19:51:00,24232.0,24233.0,24221.0,24224.0,-1,24229.950266880074,24203.110829031488,24279.265615686105,24126.95604237687,18.90938296034093,-0.005512678905615724,-0.0009032050112746486,-63.1578947368421,-6.446776611694153,24233.0,,17686.0,17682.0,-1.0,24233.0,24227.0,-63.1578947368421,-49.12280701754386,DOWN,,,,,17658.0,17634.0,1,24260.0,24174.0,24203.0,24260.0,86.0,,,24165.4,24260.0,58.599999999998545,36.0,0.24190885072654617,0.1486129458388375,True,False,SHORT,12.0,7.0
17769,20260415  04:09:00,24217.0,24219.0,24204.0,24205.0,-1,24215.67698124628,24216.844595357456,24239.136821362063,24194.55236935285,9.430106332156718,-0.015182545746927982,-0.0022238032637678685,-97.5609756097561,-10.0,24219.0,,17769.0,17767.0,-1.0,24219.0,24214.0,-97.5609756097561,-73.6842105263158,DOWN,,,,,17718.0,17697.0,1,24245.0,24201.0,24204.0,24245.0,44.0,,,24196.6,24245.0,8.400000000001455,40.0,0.034703573641815554,0.16525511258004544,True,False,SHORT,26.0,48.0
17977,20260415  14:33:00,24222.0,24230.0,24216.0,24217.0,-1,24228.340573968348,24222.057083502346,24270.36967345771,24173.744493546983,2.920515920422694,-0.008403155255361065,-0.007990307793820811,-70.58823529411765,-16.848673946957877,,,17976.0,17972.0,-1.0,24239.0,24223.0,-67.3202614379085,-58.59872611464968,DOWN,,,,,17961.0,17935.0,1,24325.0,24168.0,24203.0,24325.0,157.0,,,24152.3,24325.0,64.70000000000073,108.0,0.26716769211711083,0.44596770863443036,True,False,SHORT,77.0,10.0
